"COMID","FromNode","ToNode","TotDASqKM","cum_totco2g_day","cum_stream_area_m2","cum_stream_length_m","cum_totco2g_day_Tdrain_m2","cum_totco2g_day_Tsurface_m2"
"23809088",50079944,50079943,1747.8144,690827858.020608,5405091.7885579,1248149,0.39525241239608,127.810569190153
"23809090",50079945,50079944,1746.9117,679408027.020608,5376107.37391688,1247378,0.388919501209253,126.375457141514
"23809092",50079946,50079945,1743.786,673232216.188964,5330540.22710466,1243721,0.386075020781773,126.297183307186
"23809094",50079947,50079946,1735.3512,636955305.430403,5183177.77028237,1237118,0.36704691559288,122.88895609222
"23809096",50079948,50079947,1735.3485,633088094.180403,5181941.85667309,1237085,0.364818994098536,122.171979480074
"23809098",50079949,50079948,1730.9295,617676755.23054,5091308.26622109,1234665,0.356846859002946,121.319850013521
"23809100",50079950,50079949,1730.3625,613723173.692238,5075936.18193142,1234254,0.354678961022467,120.908370731074
"23809102",50079951,50079950,1641.7836,581672768.577934,4774899.59236068,1160414,0.354293201965188,121.81884819286
"23809104",50079952,50079951,1632.7341,573898409.077934,4626489.5173723,1156334,0.351495328650228,124.046192458227
"23809106",50079953,50079952,1560.9096,567202352.014873,4479186.37939866,1110892,0.363379373164771,126.630665476131
"23809108",50079954,50079953,1554.4098,541092002.151229,4378870.69217383,1106422,0.348101254991592,123.568846898882
"23809110",50079955,50079954,1547.9586,514664155.547832,4284071.18763294,1101153,0.332479276608452,120.134361220127
"23809112",50079956,50079955,1539.6399,488030939.782648,4167423.12845031,1095552,0.316977326829896,117.106164826639
"23809114",50079957,50079956,120.6369,15067082.5917056,230712.344270355,90173,0.124896135359128,65.3067898874522
"23809116",50079958,50079957,118.6326,14292679.7379796,226042.955608405,87226,0.120478517186504,63.2299276901162
"23809118",50079959,50079958,112.4262,12917800.8710308,198659.149085453,82601,0.114900271209298,65.0249481612056
"23809120",50079960,50079959,109.3284,11781062.4903185,195423.274303718,80453,0.107758482611275,60.2848485283739
"23809122",50079961,50079960,106.0434,10408247.1403459,184537.788627321,77475,0.0981508244770151,56.4017116373147
"23809124",50079962,50079961,97.254,8971231.0160445,163120.506462865,72972,0.0922453679647572,54.9975672009505
"23809126",50079963,50079962,92.313,7667659.54624723,151202.534614587,69396,0.0830615357127082,50.7111839480203
"23809128",50079964,50079963,85.6197,6412374.77989107,142792.581495772,63801,0.0748936842793314,44.906918221665
"23809130",50079965,50079964,73.1547,5095521.92553491,110792.112834309,55366,0.0696540608537101,45.9917388989172
"23809132",50079966,50079965,36.9495,2104674.22105545,56356.2478025198,27102,0.0569608308923111,37.3458898191825
"23809134",50079967,50079966,31.005,1618832.99132943,44307.6332661204,22562,0.0522119977851776,36.5362099484393
"23809136",50079968,50079967,28.2078,1257389.27515134,38175.2244528737,19094,0.0445759426524344,32.9373119129543
"23809138",50079969,50079968,22.0716,931123.546759563,29117.2800672134,15627,0.0421864996991411,31.9783834413856
"23809140",50079970,50079969,16.3683,627819.051386961,21890.6633240639,12396,0.0383557884072849,28.6797637007561
"23809142",50079971,50079970,11.997,394706.783811618,14257.0719320506,8469,0.0329004570985761,27.684982280569
"23809144",50079972,50079971,7.6734,225624.193784221,8071.75521284422,4789,0.0294034187953477,27.9523087401356
"23809146",50194827,50079972,6.7446,116600.065808219,6842.79952846916,3393,0.0172879141547637,17.0398190569678
"23809148",50079973,50079956,1414.9773,447615477.190943,3854317.66061934,1003036,0.316341101154727,116.133520016878
"23809150",50079974,50079973,1297.4004,412241749.560864,3527650.05021069,935404,0.317744429214654,116.860160076321
"23809152",50079975,50079974,1286.4834,395077505.017275,3468923.74851714,930202,0.307098797401719,113.890512925272
"23809154",50079976,50079975,1279.1232,372059497.760426,3388820.56196555,925329,0.290870729074749,109.790262115451
"23809156",50079977,50079976,1276.6185,369008726.979741,3378985.05561433,923095,0.289051683787867,109.20697218433
"23809158",50079978,50079977,1266.8112,352603763.66059,3320490.31316981,918064,0.278339632346628,106.190270232708
"23809160",50079979,50079978,1265.8167,342827532.66059,3301830.51070288,917476,0.270835052705964,103.829536843068
"23809162",50079980,50079979,1245.3714,334356099.747978,3249135.61514917,904566,0.268479025412,102.906169317475
"23809164",50079981,50079980,1240.0092,325205146.820534,3223416.9085861,899849,0.262260269375851,100.888329385596
"23809166",50079982,50079981,1223.1693,304300343.171021,3110590.14246037,885509,0.248780232769921,97.8272061681292
"23809168",50079983,50079982,1210.239,284048116.862555,3029367.94200784,877322,0.234704150884705,93.7648124295823
"23809170",50079984,50079983,842.8716,187492479.923971,2145270.16555154,662013,0.222444889499149,87.398073648112
"23809172",50079985,50079984,830.5488,183055699.673642,2108044.11415006,659032,0.22040330402457,86.8367499735403
"23809174",50079986,50079985,803.9574,172135526.738264,1990274.02982837,643454,0.214110258501587,86.4883549493473
"23809176",50079987,50079986,394.5735,94646177.7204737,909349.346033668,328163,0.239869574921969,104.081207220629
"23809178",50079988,50079987,390.474,91997222.4481312,887322.010380936,324748,0.235603964535747,103.679635320481
"23809180",50079989,50079988,383.6412,86685044.8431449,844138.002403339,320795,0.225953429514726,102.690608166372
"23809182",50079990,50079989,379.3284,83702546.2309477,829559.021656366,313630,0.220659845745659,100.900049358538
"23809184",50079991,50079990,374.3235,80833050.8164682,801087.431096658,309975,0.215944365813175,100.904155624825
"23809186",50079992,50079991,367.0362,78051913.9680572,784115.378030699,305421,0.212654539165502,99.5413636244249
"23809188",50079993,50079992,158.0373,24424596.6237321,326842.638712692,123909,0.154549569144323,74.7289176220435
"23809190",50079994,50079993,156.3156,22159204.9429924,319205.955604524,120500,0.141759395370599,69.419772889345
"23809192",50079995,50079994,153.567,20365829.6609376,305524.013621589,116700,0.132618529117178,66.6586872158664
"23809194",50079996,50079995,150.2991,18157605.3949431,287521.006385025,112408,0.120809807876049,63.1522740659439
"23809196",50079997,50079996,147.645,17149644.7309677,283805.656063774,109901,0.116154591967,60.4274240648467
"23809198",50079998,50079997,139.7844,14955989.5802746,256995.481267398,104022,0.106993266632576,58.1955352153186
"23809200",50079999,50079998,134.8479,14574969.3400283,248270.857000734,99453,0.108084511067865,58.7059210899861
"23809202",50080000,50079999,132.0966,13265921.1034283,239086.311501572,96407,0.100425908792719,55.4859080811119
"23809204",50080001,50080000,130.2057,12606456.4810173,235142.970112578,93145,0.0968195438526677,53.6118790835286
"23809206",50080002,50080001,126.3474,10693845.182579,217803.311687817,87952,0.0846384269290781,49.0986344500893
"23809208",50080003,50080002,122.724,9543071.92311678,209579.706162382,84774,0.0777604374296534,45.5343320107665
"23809210",50080004,50080003,100.8981,8470698.86553945,172275.276274329,72336,0.083953006702202,49.1695561239491
"23809212",50080005,50080004,99.369,7576355.05599699,167977.77148467,70200,0.0762446543287845,45.103319260837
"23809214",50080006,50080005,85.1454,5759286.95756959,139935.21766475,57161,0.0676406119129112,41.1568085124033
"23809216",50080007,50080006,43.038,1531094.88378164,63810.6711614874,27547,0.035575419019974,23.9943391271792
"23809218",50080008,50080007,30.771,883646.034940274,39362.736099701,18618,0.0287168449169762,22.4487960568114
"23809220",50080009,50080008,15.8022,344988.923112329,17661.4236406143,8325,0.0218317021118787,19.5334719404494
"23809222",50194828,50080009,10.4202,156224.415534247,10180.7745937368,4015,0.0149924584493817,15.3450421768847
"23809224",50080010,50080006,41.0544,2791353.05181534,67183.6123381547,28447,0.0679915685484464,41.5481239348317
"23809226",50080011,50080010,28.2132,2005354.1992126,40493.4324059212,21711,0.0710785802111281,49.5229492800261
"23809228",50080012,50080011,25.2216,1530306.45832767,34526.5982808551,18849,0.060674440096095,44.3225378266188
"23809230",50080013,50080012,23.6466,970020.265834521,28834.2207575103,16054,0.0410215534510044,33.64128595644
"23809232",50080014,50080013,10.8333,393554.048794521,14057.244050887,7565,0.0363281778215799,27.9965295736392
"23809234",50194829,50080014,2.0979,58451.6183835616,1977.32636929439,1813,0.0278619659581303,29.5609360656127
"23809236",50080015,50079992,208.8414,51389093.3443251,448857.844458255,181003,0.246067558177282,114.488571334536
"23809238",50080016,50080015,205.5303,48099507.6861881,435132.889731555,176692,0.234026358576755,110.539811678823
"23809240",50080017,50080016,190.152,44175746.6531887,394643.431305345,163444,0.23231807529339,111.938380697407
"23809242",50080018,50080017,186.1974,40585849.5755558,377614.832292477,157038,0.217972160597064,107.479489958489
"23809244",50080019,50080018,183.9087,40193755.7264846,372965.598029873,153484,0.218552769534473,107.767997742422
"23809246",50080020,50080019,181.8945,37942279.3949229,368146.517402385,151352,0.20859497892967,103.06298607044
"23809248",50080021,50080020,172.0251,36184873.1447309,350508.213700615,142327,0.210346473536309,103.235449927681
"23809250",50080022,50080021,23.8914,1382473.52396316,36767.7865481687,18424,0.0578649021808333,37.6001291824301
"23809252",50080023,50080022,15.6249,858266.942511101,19250.9027898021,12045,0.0549294358691,44.5832048440739
"23809254",50080024,50080023,14.454,834779.778988014,17609.9657507431,10242,0.0577542395868281,47.4038275147008
"23809256",50080025,50080024,9.3051,559570.258275685,9879.13324065155,5988,0.0601358672422311,56.641634913184
"23809258",50080026,50080025,7.0173,346594.149535959,6274.50532788558,3215,0.0493913826594216,55.2384819876719
"23809260",50194830,50080026,0.8568,187636.953125,170.859381271589,251,0.218997377596872,1098.19520431683
"23809262",50080027,50080021,146.889,31524207.298028,296766.639509782,122373,0.214612444077011,106.225576264575
"23809264",50080028,50080027,139.8447,29511084.7025677,279790.515984608,114429,0.211027552009963,105.475643442436
"23809266",50080029,50080028,137.4408,27247862.2166225,271752.576034986,111419,0.198251627003208,100.267171756689
"23809268",50080030,50080029,132.9831,24824147.0970318,254595.634562189,108432,0.186671442439166,97.504213454878
"23809270",50080031,50080030,129.9618,22577754.3997469,244861.793976338,104731,0.173726082585397,92.2061136329365
"23809272",50080032,50080031,126.7164,21099655.9654263,238464.552579183,99797,0.166510853886524,88.4813098517864
"23809274",50080033,50080032,122.6682,18616433.5995359,225053.443508999,96134,0.151762507312701,82.7200566641919
"23809276",50080034,50080033,120.9249,17863413.5674263,219750.283739529,93117,0.147723203140348,81.2896041062677
"23809278",50080035,50080034,116.0271,16595947.0963304,207592.667856372,88406,0.143035093493937,79.9447652352188
"23809280",50080036,50080035,114.7212,15324199.54944,205630.385050746,86706,0.133577748048661,74.5230309502083
"23809282",50080037,50080036,69.5889,8369156.3331546,122770.754619927,48918,0.120265679341886,68.1689736213139
"23809284",50080038,50080037,65.8638,7293458.49379843,109340.844931123,45126,0.110735464607241,66.7038790343425
"23809286",50080039,50080038,61.8381,5936088.65788062,99230.5513987452,41777,0.0959940337410208,59.8211798101092
"23809288",50080040,50080039,54.3096,4408708.74503001,86318.2572392104,35173,0.0811773378008678,51.0750435196152
"23809290",50080041,50080040,44.4006,3470536.14864645,62889.9876842838,28638,0.0781641723005196,55.1842395973904
"23809292",50080042,50080041,42.2271,2914756.7457533,58452.8327506443,25936,0.0690257381102017,49.8651067637295
"23809294",50080043,50080042,13.8438,659319.882739598,18777.0826839119,8824,0.0476256434461346,35.1130095041068
"23809296",50080044,50080043,7.9047,314860.450849187,6213.07283191265,3294,0.0398320557199118,50.6770899629482
"23809298",50080045,50080044,5.0013,197765.947265625,2624.00059749075,1657,0.0395429082969678,75.3681029854728
"23809300",50080046,50080045,4.608,165625.265625,2322.47502786575,1482,0.0359429829915365,71.3141212016399
"23809302",50194831,50080046,4.0383,0,1713.5152874338,1113,0,0
"23809304",50080047,50080036,42.1281,4758791.92066896,67128.9572682027,36033,0.112960041413426,70.8903000184554
"23809306",50080048,50080047,41.4387,4188887.94249088,65521.7852344971,34773,0.101086374391351,63.9312242103782
"23809308",50080049,50080048,35.8326,3386181.91079225,54200.3703023638,29528,0.0945000337902427,62.4752541708109
"23809310",50080050,50080049,28.2321,2410041.53062192,39154.479162203,23116,0.085365294491799,61.5521284458409
"23809312",50080051,50080050,22.6116,1919672.84746849,29240.0498603033,18550,0.0848977006257182,65.6521742144723
"23809314",50080052,50080051,20.9745,1411193.3973863,25637.4915414443,16270,0.0672813844137548,55.0441292239935
"23809316",50080053,50080052,19.4346,1129439.49948493,23253.1051368265,14126,0.0581148827084133,48.5715560497858
"23809318",50080054,50080053,17.4006,797001.959293151,19315.9958936602,11217,0.0458031308858977,41.2612408741886
"23809320",50080055,50080054,10.8756,478649.283986301,10940.4214627626,7076,0.0440112990535052,43.750534256423
"23809322",50080056,50080055,9.4869,280741.226482192,7789.06387017844,4562,0.0295925145708495,36.0429996673991
"23809324",50194832,50080056,4.6701,53201.3042712329,3167.70976870207,1906,0.0113918983043688,16.7948796309807
"23809326",50080057,50079986,408.4821,71387256.9773793,1053922.13674589,314210,0.174762264925144,67.7348491775644
"23809328",50080058,50080057,398.988,66768536.7800095,982562.379439231,308279,0.167344724102002,67.9534838471179
"23809330",50080059,50080058,390.4794,62332230.7524533,947740.471252764,302866,0.159630010577903,65.7693035626725
"23809332",50080060,50080059,381.6396,61226007.8714423,930996.440607629,296350,0.160428865011499,65.7639548347599
"23809334",50080061,50080060,377.3961,56983382.2329327,896096.733847033,292640,0.150990914407787,63.5906594462155
"23809336",50080062,50080061,372.384,54208737.465184,882917.612812683,289858,0.145572144520667,61.3972772527359
"23809338",50080063,50080062,360.1575,49878450.8158388,818536.996348608,283644,0.138490662601331,60.9360982317725
"23809340",50080064,50080063,353.6928,48634390.402499,799586.929303105,276141,0.137504609657022,60.8243939716313
"23809342",50080065,50080064,343.683,46652262.8507111,776768.034192452,269617,0.135742131122898,60.0594524969246
"23809344",50080066,50080312,329.5053,42306967.70328,740203.854351944,257593,0.128395408824319,57.1558327541001
"23809346",50080067,50080066,318.519,38415899.2830682,702381.925331312,245154,0.120607873574475,54.6937469453638
"23809348",50080068,50080067,318.4812,37633531.8455682,699574.098208576,244971,0.118165630641834,53.794918854111
"23809350",50080069,50080068,318.1815,35963279.6899244,692624.009534023,244518,0.113027563481612,51.9232356875983
"23809352",50080070,50080069,316.9323,35222919.2622915,685898.988286319,242721,0.11113704492187,51.3529249405864
"23809354",50080071,50080070,245.0232,28288259.0980047,547348.54464479,187000,0.11545134949672,51.6823500761526
"23809356",50080072,50080071,243.4797,26999657.2922238,542000.880923653,184604,0.110890794149261,49.8147848878257
"23809358",50080073,50080072,236.6496,24070070.6018403,494403.254962879,179381,0.101711858384042,48.6850973577177
"23809360",50080074,50080073,15.9408,314611.312580548,26030.7750626651,12619,0.0197362310913221,12.0861292767184
"23809362",50194833,50080074,2.4048,19663.4144983562,2241.85398153528,1913,0.00817673590251006,8.7710505056579
"23809364",50080075,50080073,219.708,21047882.89532,454174.49195318,165680,0.0957993468390773,46.343163846132
"23809366",50080076,50080075,201.3723,18036439.1737211,414008.257985338,152108,0.0895676275918838,43.5654092058228
"23809368",50080077,50080076,190.8243,16283356.6591449,392304.256711852,144572,0.0853316724292708,41.5069588987535
"23809370",50080078,50080077,169.5501,13373141.9709414,339325.051533727,129330,0.0788742794663135,39.4110069695582
"23809372",50080079,50080078,165.5802,12274473.7745304,332799.894858218,126229,0.0741300818245805,36.8824448690396
"23809374",50080080,50080079,60.2109,2953713.08801836,110002.739473867,44928,0.0490561192079567,26.8512684515467
"23809376",50080081,50080080,48.4497,2215946.03768959,78691.8203527673,37325,0.0457370435253384,28.1598014603771
"23809378",50080082,50080081,44.7084,1781097.4015274,72160.0717285899,34961,0.0398380930994489,24.6825891225067
"23809380",50080083,50080082,21.69,645828.669627123,30117.6124012832,18543,0.0297754112322325,21.4435547221401
"23809382",50080084,50080083,18.9522,469462.919801918,26100.7156503278,14287,0.0247708930784773,17.9865918655768
"23809384",50080085,50080084,11.9277,297301.330716986,12774.35974759,8447,0.0249252857396636,23.2732862226676
"23809386",50080086,50080085,7.9578,192780.01950411,8106.12155969339,5792,0.0242252908472329,23.7820291842998
"23809388",50080087,50080086,4.5342,74893.0303643836,3311.75123314085,2474,0.0165173636726178,22.6143285204896
"23809390",50194834,50080087,1.0467,21086.9824849315,633.076617013131,837,0.0201461569551271,33.3087369178479
"23809392",50080088,50080082,19.3914,691729.713955068,29794.4365418814,14174,0.0356719841762363,23.2167409168057
"23809394",50080089,50080088,11.9304,372899.483187945,17332.3897540787,8593,0.0312562431425556,21.5146029185152
"23809396",50080090,50080089,4.8906,182768.20603726,7186.76699773881,4867,0.0373713258163129,25.4312135198991
"23809398",50080091,50080090,3.177,75603.1250235616,3186.83863733004,2518,0.0237970176341082,23.7235497705973
"23809400",50194835,50080091,2.7216,72707.1057534247,2709.20426911562,2166,0.0267148389746563,26.8370704203707
"23809402",50080092,50080079,105.1101,6699701.43530659,215207.650757102,80603,0.0637398445563898,31.131334837479
"23809404",50080093,50080092,48.0843,3137816.24465026,78770.8006539752,38558,0.0652565649214039,39.8347638794999
"23809406",50080094,50080093,32.247,1517158.01675865,51876.9313236765,23601,0.0470480359958647,29.2453307866771
"23809408",50080095,50080094,15.1353,840394.455991524,25418.2315380347,15800,0.0555254574399929,33.0626642822887
"23809410",50080096,50080095,10.7577,480863.238082192,16675.1987011175,9666,0.0446994467295232,28.8370319719169
"23809412",50080097,50080096,9.2457,299350.991589041,13333.3462385453,8370,0.0323773204396683,22.4513026387666
"23809414",50194836,50080097,5.3325,124403.180794521,7579.49614694994,4253,0.0233292415929716,16.4131201312876
"23809416",50080098,50079983,366.1776,81412624.1358443,834002.614494181,213692,0.222330978562982,97.6167493014644
"23809418",50080099,50080098,362.2131,75051728.9165202,804065.932913539,208153,0.207203242832797,93.3402670656244
"23809420",50080100,50080099,352.8828,68979112.2018353,770725.557163392,203272,0.195473149164072,89.4989293669055
"23809422",50080101,50080100,348.6627,62359002.2335339,745795.981494599,198866,0.178851945543742,83.6140228438406
"23809424",50080102,50080101,338.5494,56317525.2915065,691938.452881634,194074,0.166349505541899,81.3909460544758
"23809426",50080103,50080102,338.3658,52505267.2736983,685981.153478593,193698,0.155173091588152,76.5403932855085
"23809428",50080104,50080103,338.2128,50291498.2736983,683890.358237143,193566,0.148697796989642,73.5373699423606
"23809430",50080105,50080104,326.9124,46136755.0674979,661911.808847646,185548,0.141128801071779,69.7022691706008
"23809432",50080106,50139845,326.6325,43699739.5955336,658240.898150359,185312,0.133788706254073,66.3886727766822
"23809434",50080107,50080106,310.608,37930342.8097233,614047.386042216,177677,0.122116438757931,61.7710353824641
"23809436",50080108,50080107,257.58,31526201.8511617,523481.841554067,149209,0.122393826582661,60.224060031518
"23809438",50080109,50080108,257.5476,30259231.5932987,521231.658488512,149045,0.117489860489085,58.0533263866696
"23809440",50080110,50080109,224.6049,26075456.4914264,466000.973348786,128723,0.116094780173658,55.9557983410258
"23809442",50080111,50080110,221.6295,23216574.9067688,449992.307788657,127469,0.104753992166065,51.5932706069115
"23809444",50080112,50080111,210.4173,20028982.4188236,404977.27151583,121162,0.0951869566752525,49.4570530930171
"23809446",50080113,50080112,197.5878,15809082.8936181,346880.113651701,113019,0.0800104201454649,45.5750625978284
"23809448",50080114,50080113,153.4329,11183905.0174047,243074.987973767,78483,0.0728911792542844,46.0101021114179
"23809450",50080115,50080114,142.0614,9380962.55822663,221997.026731822,72642,0.0660345636339402,42.2571540544057
"23809452",50080116,50080115,139.9473,7869709.83274718,214233.177424216,71868,0.056233380942306,36.7343187799707
"23809454",50080117,50080116,117.8298,5809133.81283157,178575.111701974,59224,0.0493010580755596,32.5304783934645
"23809456",50080118,50080117,67.0707,3755691.97643581,104084.41562869,35267,0.0559960157928247,36.0831345763984
"23809458",50080119,50080118,55.1304,3170742.85143581,91576.9405545068,33416,0.0575135107206879,34.6238128532868
"23809460",50080120,50080119,39.1563,2142107.06787417,55928.1384501961,23948,0.0547065751328438,38.3010614555268
"23809462",50080121,50080120,33.6168,1869336.38143259,49016.6961681426,20555,0.0556072077482863,38.13672743304
"23809464",50080122,50080121,32.1831,1159890.89102163,39687.6296809182,18569,0.0360403718417937,29.2255017582797
"23809466",50080123,50080122,25.227,1089175.31605999,25785.3326961453,13334,0.0431749837895901,42.2401110311372
"23809468",50080124,50080123,18.8289,1022636.53334492,18015.6945589418,9994,0.0543120699214994,56.7636473852933
"23809470",50080125,50080124,14.2461,959583.421599715,11844.2371102359,6420,0.067357622198336,81.0169040579603
"23809472",50080126,50080125,4.2138,25939.4465750573,3942.54157089437,2527,0.00615583240188364,6.5793717348611
"23809474",50194837,50080126,4.1355,25919.044660274,3627.65943072133,2327,0.00626745125384452,7.14483957363115
"23809476",50080127,50080117,49.8807,702093.086395755,67263.8391118166,23162,0.0140754457414542,10.4378979205844
"23809478",50080128,50080127,45.4833,604467.937958255,56226.2204496854,21253,0.0132898874522793,10.7506414822808
"23809480",50080129,50080128,16.074,334430.006954623,20437.8668296968,7019,0.0208056493066208,16.3632540392467
"23809482",50080130,50080129,15.7707,334430.006954623,18803.670437274,6506,0.0212057807804741,17.7853578145941
"23809484",50194838,50080130,1.2942,106955.2421875,628.408023207713,743,0.0826419735647504,170.200312913808
"23809486",50080131,50080116,16.0335,280064.099547945,22425.6063684548,8968,0.0174674337822649,12.4885853673906
"23809488",50080132,50080131,15.5259,280064.099547945,19664.2028037109,8100,0.0180385098157237,14.2423317305847
"23809490",50194839,50080132,11.61,137874.46939726,12325.778413405,4592,0.0118754926268096,11.185863056512
"23809492",50080133,50079973,110.583,10890737.6300784,198914.605432715,63834,0.0984847366238789,54.7508193598298
"23809494",50080134,50080133,103.5801,9127683.41821541,175991.61282311,56517,0.0881219792046485,51.8643091667652
"23809496",50080135,50080134,90.5175,7549974.05081815,143261.104864423,51109,0.0834089988214229,52.7007945245373
"23809498",50080136,50080135,67.2678,5349871.17512979,110967.500961178,39980,0.0795309371665164,48.2111530744614
"23809500",50080137,50080136,63.3231,4458074.51525034,97814.3327799209,36054,0.0704020257260042,45.5769046166359
"23809502",50080138,50080137,57.2553,3561271.12883938,89116.6192085785,32842,0.0621998509978881,39.9619191175126
"23809504",50080139,50080138,51.5079,2716110.27008219,78622.3900866605,28573,0.0527319162707505,34.5462694162362
"23809506",50080140,50080139,45.8514,1966647.5409863,66945.7105750353,24574,0.0428917664670283,29.3767520591481
"23809508",50080141,50080140,38.961,1238410.00389041,55367.0243328181,20684,0.0317858885524091,22.3672848381046
"23809510",50080142,50080141,16.0344,398607.285641096,21930.7256501625,9647,0.0248595074116335,18.1757453902645
"23809512",50194840,50080142,7.6563,145192.262465753,8589.21955398502,3984,0.0189637634974796,16.9040110749515
"23809514",50080143,50079931,232.9281,40830548.9283636,620524.543182007,168302,0.175292499824468,65.8000547713832
"23809516",50080144,50080143,232.9281,35588134.9283636,619964.986103041,168259,0.152785923760867,57.403459430931
"23809518",50080145,50080144,232.9128,33134331.6783636,618533.561017315,168149,0.142260673000211,53.569173552793
"23809520",50080146,50080145,213.1884,26602089.343843,564891.65800073,151192,0.124782067616451,47.0923742049818
"23809522",50080147,50080146,129.6144,14475747.3687718,308998.086420511,85071,0.111683172307798,46.847368980376
"23809524",50080148,50080147,92.8143,10040577.3311616,211652.978193027,62220,0.108179206557196,47.4388662842467
"23809526",50080149,50080148,83.1366,7321550.02431233,178529.196299057,54748,0.0880665077031335,41.0103791205551
"23809528",50080150,50080149,19.6497,980424.989942466,35605.6048008176,16136,0.0498951632820077,27.5356926367939
"23809530",50080151,50080150,10.9107,482526.48799726,15735.6738944061,8702,0.0442250715350307,30.6644946530567
"23809532",50194841,50080151,7.1019,197460.30830137,9122.22475738047,4402,0.0278038705559597,21.6460691939882
"23809534",50080152,50080149,50.6169,3977607.95217808,85862.4468908154,31070,0.0785826068403652,46.3253505602524
"23809536",50080153,50080152,46.8738,3282468.78036986,78419.3230677289,26816,0.0700277933594003,41.8579076171682
"23809538",50080154,50080153,43.6806,2790068.39086027,74071.7813277417,24696,0.0638743147040167,37.6670891512004
"23809540",50080155,50080154,32.8158,1899374.68223014,41605.0720281701,17028,0.0578798835387265,45.6524791242785
"23809542",50080156,50080155,29.5353,1250819.59865753,35520.7108851884,14024,0.0423499879350313,35.2138109707456
"23809544",50080157,50080156,20.0322,613829.602027397,21871.9633966838,9114,0.0306421462459139,28.0646776375122
"23809546",50194842,50080157,7.821,189539.168219178,7478.14854912685,3430,0.024234646236949,25.3457345724041
"23809548",50080158,50080146,72.2394,5933432.02986575,158729.604210873,58298,0.0821356770663343,37.3807523767473
"23809550",50080159,50080158,60.6699,4389863.31424932,133705.366905943,49863,0.072356527936412,32.83236429348
"23809552",50080160,50080159,47.0412,2908291.98480822,98304.8137689678,36654,0.0618243578992079,29.5844310497671
"23809554",50080161,50080160,41.9958,1973493.13713699,81577.2613838001,31346,0.046992631099705,24.191706164935
"23809556",50080162,50080161,32.3595,1308675.13278904,61134.8484428545,23040,0.0404417600021335,21.4063691351475
"23809558",50080163,50080162,24.8166,802108.660545205,45749.3683638333,17470,0.0323214566276285,17.5326717992309
"23809560",50080164,50080163,12.1788,255587.13460274,18534.2960058551,7661,0.0209862330116875,13.7899564419387
"23809562",50194843,50080164,3.0168,65452.5332876712,2354.37655286615,1783,0.0216960134207343,27.8003674509887
"23809564",50080165,50079926,127.9053,18013455.6686068,303282.960132032,122074,0.140834317800801,59.3948821284413
"23809566",50080166,50080165,127.9044,16374899.4186068,302817.87180813,122025,0.128024520021256,54.0750759551675
"23809568",50080167,50080166,118.1943,13153923.9707822,277941.573414604,111881,0.111290679590997,47.3262197129487
"23809570",50080168,50080180,36.0243,2393752.90767123,78130.1670976546,34458,0.0664482837326813,30.6380108553881
"23809572",50080169,50080168,23.265,1303430.1090411,50921.1077006399,25725,0.0560253646697228,25.5970493946015
"23809574",50080170,50080169,16.8093,774061.438356164,36519.2401881554,15055,0.0460495938769707,21.1959896856568
"23809576",50194844,50080170,11.1663,351255.04109589,27598.5889366725,10495,0.0314567082288574,12.7272826122334
"23809578",50080171,50080167,36.7983,2336879.21680959,69701.7733419488,31045,0.0635050862895729,33.5268258577172
"23809580",50080172,50080171,32.8761,1484884.45242603,58257.834557377,27387,0.0451660766461359,25.4881504557743
"23809582",50080173,50080172,16.9974,411059.734124658,28973.9434573029,17095,0.0241836830412097,14.1872208293086
"23809584",50080174,50080173,16.5249,403741.126782192,26703.752454704,16403,0.0244322886542244,15.1192656338106
"23809586",50080175,50080174,8.3745,326321.502179452,15151.910135578,11314,0.0389660877878622,21.5366577058308
"23809588",50080176,50080175,3.2913,263245.25039863,5789.29181795199,5912,0.079982150031486,45.4710625542029
"23809590",50080177,50080176,2.9943,256391.328754795,4699.96216271442,5124,0.0856264665380206,54.5517857119766
"23809592",50080178,50080177,2.8566,11762.3912547945,4455.32291946051,4938,0.00411761928684258,2.6400760320688
"23809594",50194845,50080178,1.5282,7413.78164383562,2572.66948479786,2787,0.0048513163485379,2.88174664007341
"23809596",50080179,50080167,81.0405,8060013.84986301,199216.569007097,79845,0.0994566155177104,40.4585516658299
"23809598",50080180,50080179,74.628,6141631.2090411,180287.332089802,70708,0.0822966072927199,34.0657945172871
"23809600",50080181,50080180,36.2304,2030229.69863014,82843.8563971162,33548,0.0560366349427591,24.5067019683165
"23809602",50080182,50080181,21.9006,1048331.42465753,41208.440098964,20410,0.0478677033806165,25.4397259915666
"23809604",50080183,50080182,12.8988,414965.653150685,23308.7716903449,11302,0.032170872728524,17.8029824421239
"23809606",50194846,50080183,6.9696,151502.046575342,12978.1383719431,6325,0.0217375525963243,11.6736347104195
"23809608",50080184,50079907,23.9544,1500043.51273048,34432.0620656722,19487,0.0626207925362555,43.5653115944508
"23809610",50080185,50080042,26.8425,1358397.47424658,35104.8618066268,16249,0.0506062205177081,38.6954229225923
"23809612",50080186,50080185,17.1441,652406.894876712,19453.5386099512,10173,0.0380543099303383,33.5366694953371
"23809614",50080187,50080186,15.552,400573.005287671,16498.5503356386,7800,0.0257570090848554,24.2792849758679
"23809616",50194847,50080187,4.4064,111262.187178082,3649.31761831469,2264,0.0252501332557376,30.4884909495668
